tweet_number,word,tf-idf_score
91,http,0.0950817875898521
91,looking,0.28379374516501
91,montage,0.30021981714989976
91,montages,0.30021981714989976
91,musical,0.30021981714989976
91,playlist,0.30021981714989976
91,soon,0.30021981714989976
92,ARIANE,0.7973249529540771
92,CBCOlympics,0.4803777592823049
92,GoCanadaGo,0.365390377245612
93,TeamCanada,0.5563254935879213
93,proudly,0.8309644668601394
94,CAN,0.4120801375908924
94,CBCOlympics,0.2961942664773744
94,GoCanadaGo,0.22529464088397436
94,Levine,0.49161951197984854
94,slalom,0.45642277811186577
94,snowboard,0.49161951197984854
95,33,0.27314362126047786
95,As,0.27314362126047786
95,Canadians,0.2289515739068266
95,Do,0.25358832878128884
95,RT,0.1481897570083677
95,Sunday,0.18672834218358095
95,Totally,0.27314362126047786
95,ask,0.25358832878128884
95,game,0.16209158730911877
95,gold,0.1792937650285876
95,meaganshultz,0.27314362126047786
95,medal,0.20628363466277005
95,million,0.27314362126047786
95,ryanjespersen,0.27314362126047786
95,stay,0.27314362126047786
95,til,0.27314362126047786
95,wake,0.25358832878128884
96,Canadian,0.2854081606117984
96,GoCanadaGo,0.17809088115270932
96,Just,0.29349022752593446
96,LA,0.3257410585584503
96,Lauren_Collins,0.3257410585584503
96,PaulaBrancati,0.3257410585584503
96,RT,0.10541855531220247
96,bed,0.3257410585584503
96,couple,0.3257410585584503
96,gals,0.3257410585584503
96,hockey,0.23413560882924744
96,watching,0.31323047064834547
97,Ali_Farooqui3,0.4142257936609543
97,American,0.4142257936609543
97,CANvsUSA,0.36352878143568
97,RT,0.1123658305215875
97,This,0.36352878143568
97,fans,0.3845699426105669
97,game,0.24581396442296738
97,shut,0.4142257936609543
98,WeAreWinter,0.42893864836138473
98,b2AJxbCzow,0.861176032148289
98,http,0.2727406782921045
99,BACKWARD,0.30889189507858167
99,CRccsbux2k,0.30889189507858167
99,Dejan_Kovacevic,0.30889189507858167
99,FOR,0.2919913435018135
99,HOSuyFe,0.30889189507858167
99,PAINFUL,0.30889189507858167
99,RT,0.09025378867697861
99,STEP,0.30889189507858167
99,Saturday,0.2591154141588002
99,Sochi2014,0.30889189507858167
99,TeamUSA,0.19457488339416992
99,column,0.30889189507858167
99,http,0.1956565947905041
100,11,0.23104890396829747
100,59PM,0.2754337638858401
100,Bag,0.2754337638858401
100,Duffle,0.2754337638858401
100,EST,0.2754337638858401
100,RT,0.08047780183398259
100,RalphLauren,0.2754337638858401
100,Retweet,0.2754337638858401
100,TeamUSA,0.17349918642983758
100,edition,0.2754337638858401
100,http,0.17446373048579195
100,ijMFMDP0SV,0.2754337638858401
100,limited,0.2754337638858401
100,selected,0.2754337638858401
100,win,0.2123648400010127
100,winners,0.2754337638858401
101,CDNOlympicTeam,0.19016489549780652
101,Carey,0.36850326631396363
101,Defence,0.36850326631396363
101,Jwoq5bpsF8,0.36850326631396363
101,Price,0.36850326631396363
101,RT,0.09996281304292272
101,WeAreWinter,0.17040517714520742
101,http,0.10835214727471536
101,played,0.3421208484524313
101,semifinal,0.3421208484524313
101,shutout,0.36850326631396363
102,AM,0.290377934202306
102,Bellwoods,0.290377934202306
102,GoCanadaGo,0.13307159462259188
102,In,0.23404948048866558
102,Minor_Leaguer,0.290377934202306
102,Sun,0.290377934202306
102,Trinity,0.290377934202306
102,Woul,0.290377934202306
102,district,0.290377934202306
102,drink,0.290377934202306
102,m_layton,0.290377934202306
102,recommend,0.290377934202306
102,ummmm,0.290377934202306
103,Canadian,0.2854081606117984
103,GoCanadaGo,0.17809088115270932
103,Just,0.29349022752593446
103,LA,0.3257410585584503
103,Lauren_Collins,0.3257410585584503
103,PaulaBrancati,0.3257410585584503
103,RT,0.10541855531220247
103,bed,0.3257410585584503
103,couple,0.3257410585584503
103,gals,0.3257410585584503
103,hockey,0.23413560882924744
103,watching,0.31323047064834547
104,AboveAverageA,0.33292014159263655
104,CANvsUSA,0.29217411189904213
104,Canadian,0.24450431305099518
104,Members,0.33292014159263655
104,RT,0.09031028192812257
104,RosaHwangCTV,0.33292014159263655
104,dressing,0.2790568201855594
104,hockey,0.2005799906872219
104,http,0.09788953181715
104,left,0.3090852421686131
104,men,0.26833921247501863
104,room,0.2790568201855594
104,team,0.2514280822054477
104,women,0.2790568201855594
105,7am,0.30753968015377725
105,Friday,0.30753968015377725
105,GoCanadaGo,0.15180452229935784
105,Home,0.30753968015377725
105,Sunday,0.2264551168690095
105,ashamed,0.30753968015377725
105,bar,0.29071311296586366
105,drinking,0.30753968015377725
105,feel,0.29071311296586366
105,midnight,0.30753968015377725
105,planning,0.30753968015377725
105,wasn,0.30753968015377725
106,Chris,0.33913531402233615
106,FOXSportsLive,0.33913531402233615
106,RT,0.09199625374008001
106,The,0.23705241527777052
106,emotion,0.33913531402233615
106,game,0.4025060596969603
106,line,0.33913531402233615
106,little,0.3148554490006886
106,nature,0.33913531402233615
106,played,0.3148554490006886
107,FlyingBeaverBar,0.4431352307327994
107,Sunday,0.30293918860717345
107,canadahockey,0.3714401532118784
107,game,0.2629696882929375
107,going,0.4431352307327994
107,morning,0.33466476581385857
107,open,0.4431352307327994
108,Chobani,0.31148077400702723
108,Here,0.31148077400702723
108,RT,0.10080354422823073
108,TeamUSA,0.21731872037112634
108,We,0.26600041320367973
108,hills,0.31148077400702723
108,http,0.10926343644751829
108,leaving,0.31148077400702723
108,lkDtZHh8Kj,0.31148077400702723
108,proud,0.2894033867637005
108,rinks,0.31148077400702723
108,slopes,0.31148077400702723
108,sponsor,0.31148077400702723
109,Canada,0.16485530153594471
109,GoTeamUSA,0.2525722662352854
109,RT,0.08173916894690475
109,US,0.23467024404345918
109,WhiteHouse,0.3013235604903364
109,Winner,0.3013235604903364
109,beer,0.3013235604903364
109,bet,0.26444463005259206
109,case,0.26444463005259206
109,game,0.17881440535979673
109,games,0.2797507691175519
109,gets,0.2797507691175519
109,hockey,0.18154346765521442
109,men,0.2428718386798075
109,pmharper,0.3013235604903364
109,women,0.2525722662352854
110,AnuhjqSKzW,0.4656062222676639
110,CDNOlympicTeam,0.2866521558705175
110,From,0.4656062222676639
110,GoCanadaGo,0.2545587061108953
110,dream,0.4656062222676639
110,http,0.16332865499802635
110,team,0.4195076810874523
111,CBCOlympics,0.3761198005724368
111,Canada,0.17077271889167728
111,INFOGRAPHIC,0.3121394532758521
111,RT,0.08467316483580316
111,Team,0.5232765002977808
111,USA,0.2234355647514939
111,VvgfCT5,0.3121394532758521
111,ZUKf6j91r0,0.3121394532758521
111,come,0.3121394532758521
111,http,0.18355864440441017
111,vs,0.2739367678784556
112,Kyb6D8rqLN,0.52713023861548
112,Today,0.52713023861548
112,Twitter,0.52713023861548
112,USAvsCanada,0.37733020073739987
112,http,0.15499372317302051
113,DKEYOFtbKe,0.3934206215961077
113,Mike,0.36525428446125824
113,Milbury,0.3934206215961077
113,NBCSN,0.3934206215961077
113,Pregame,0.3934206215961077
113,Roenick,0.3934206215961077
113,USAvsCanada,0.2816182249589741
113,http,0.11567867378351167
114,WeAreWinter,0.263672058104478
114,Wrong,0.5701940297531509
114,goalie,0.5293718755682761
114,stephyork156,0.5701940297531509
115,GoCanadaGo,0.33155352423091505
115,RT,0.19625874894246742
115,dankanter,0.6349412763468112
115,http,0.21272967638710485
115,xQDqZtuQjX,0.6349412763468112
116,CDNOlympicTeam,0.3067446549476208
116,ONq4nsL2ZE,0.5216625480942259
116,RT,0.16124457941712247
116,Way,0.5216625480942259
116,WeAreWinter,0.27487132747535825
116,boys,0.47910650407550703
116,http,0.17477695839503524
117,GoCanadaGo,0.14465624805114483
117,advances,0.3156570160422238
117,away,0.3156570160422238
117,canada,0.3156570160422238
117,day,0.2770238168397988
117,far,0.3156570160422238
117,game,0.18732030621630816
117,gold,0.20719991410646407
117,good,0.26458670462115813
117,masterer,0.3156570160422238
117,medal,0.23839061763737385
117,sweden,0.3156570160422238
117,tracks,0.3156570160422238
118,11,0.26951828656540916
118,30,0.2900787217704086
118,CBCOlympics,0.41700458904806725
118,ET,0.2900787217704086
118,Psssst,0.2900787217704086
118,RT,0.09387726530752848
118,Saturday,0.26951828656540916
118,Want,0.2900787217704086
118,faAipO7br9,0.2900787217704086
118,figure,0.2900787217704086
118,gala,0.2900787217704086
118,http,0.10175587267618423
118,skating,0.26951828656540916
119,GAME,0.4873695013458909
119,GoCanadaGo,0.22334698706593428
119,HOKEY,0.4873695013458909
119,THAT,0.4873695013458909
119,TODAY,0.4873695013458909
120,CANvsUSA,0.2747685477049315
120,RT,0.08493026588470484
120,american,0.3130872314886594
120,bar,0.2747685477049315
120,canadian,0.2906722383981867
120,carygrants,0.3130872314886594
120,earlier,0.2906722383981867
120,game,0.18579531926838863
120,ll,0.25235355461445863
120,overheard,0.3130872314886594
120,said,0.3130872314886594
120,sorry,0.2906722383981867
120,thing,0.3130872314886594
121,CAN,0.2719500594300453
121,HC_Men,0.2719500594300453
121,In,0.26150539783069304
121,MonikaPlatek,0.2847332921016956
121,RT,0.08801034327405413
121,ShannonSzabados,0.2847332921016956
121,The,0.22678167419170467
121,briannejenner,0.2847332921016956
121,cbcolympics,0.2847332921016956
121,dressing,0.2719500594300453
121,http,0.09539657184351032
121,letter,0.2847332921016956
121,room,0.2719500594300453
121,wick_22,0.2847332921016956
121,wrote,0.2847332921016956
122,RT,0.1814174242984873
122,WeAreWinter,0.30925968751536353
122,ashleylynnbell,0.6687778323280382
122,b2AJxbCzow,0.6208977242207318
122,http,0.1966428002316099
123,Calgary,0.26604042418403645
123,Citizens,0.26604042418403645
123,Dear,0.2334797897578887
123,GoCanadaGo,0.12191843563283862
123,MT,0.26604042418403645
123,Nice,0.26604042418403645
123,Pls,0.26604042418403645
123,SARCalgary,0.26604042418403645
123,Sunday,0.18187240519275405
123,We,0.1904369723226072
123,area,0.26604042418403645
123,don,0.24699367404504968
123,got,0.21443303961890184
123,hockey,0.16028584377617258
123,lost,0.24699367404504968
123,surrounding,0.26604042418403645
123,ve,0.24699367404504968
123,watch,0.20091915533174087
124,AmyGreenPR,0.3938039017762008
124,Back,0.3938039017762008
124,Ceekay0510,0.3938039017762008
124,Olympics2014,0.26364923985295785
124,SHOsports,0.3938039017762008
124,rosieperezbklyn,0.3938039017762008
124,truewest007,0.3938039017762008
125,GoTeamUSA,0.3199683891780238
125,Pre,0.3817284284952514
125,RT,0.10355036445817677
125,StevenLangton,0.3817284284952514
125,arts,0.3817284284952514
125,crafts,0.3817284284952514
125,fop8LWJqwQ,0.3817284284952514
125,http,0.11224078233277748
125,race,0.3817284284952514
126,76,0.2358949379285702
126,Cana,0.2358949379285702
126,Do,0.21900640696355728
126,RT,0.06399053613227629
126,TimDFowler,0.2358949379285702
126,dollar,0.2358949379285702
126,got,0.3802705451690579
126,hockey,0.28424717246919445
126,just,0.20702380354954192
126,like,0.1977293742616643
126,men,0.19013527258452895
126,paid,0.2358949379285702
126,team,0.3563053383410273
126,think,0.20702380354954192
126,women,0.3954587485233286
127,5000,0.27079821864019965
127,Congrat,0.27079821864019965
127,Korea,0.27079821864019965
127,Olympics2014,0.18129770724973165
127,Silvr,0.27079821864019965
127,US,0.21089716300782824
127,USA,0.1938426952458958
127,VAhn,0.27079821864019965
127,awsome,0.27079821864019965
127,got,0.21826790167133667
127,ll,0.21826790167133667
127,lol,0.27079821864019965
127,lucky,0.27079821864019965
127,makes,0.27079821864019965
127,relay,0.2376552787000044
127,stupid,0.27079821864019965
128,Figure,0.2815206141167415
128,Park,0.2815206141167415
128,RT,0.07636728107778581
128,Skating,0.2815206141167415
128,Sochi,0.22691033208800263
128,TODAYshow,0.26136558387086267
128,Team,0.235973248768561
128,TeamUSA,0.16463746318751663
128,The,0.3935605569077331
128,US,0.2192477452162555
128,http,0.08277637087660632
128,jasonbskates,0.2815206141167415
128,morning,0.21261011055102155
128,outside,0.2815206141167415
128,set,0.24706536233388154
128,view,0.2815206141167415
129,CDNOlympicTeam,0.23896412126995428
129,Charle,0.288085945437981
129,Cournoyer,0.288085945437981
129,RT,0.12561480243734202
129,Short,0.28341243059436805
129,WeAreWinter,0.21413375644205104
129,bringing,0.288085945437981
129,bronze,0.2789916647930795
129,home,0.2708084158583572
129,http,0.2723139367382734
129,qkmdep8Lha,0.288085945437981
129,skater,0.288085945437981
129,speed,0.28341243059436805
129,track,0.28341243059436805
130,Amazing,0.3355788912210907
130,Canadian,0.26546232261606
130,WeAreWinter,0.16714672801553396
130,felt,0.3614568304748731
130,glued,0.3614568304748731
130,olympic,0.3614568304748731
130,performance,0.3355788912210907
130,proud,0.2815019259718128
130,team,0.2729795717723768
130,tv,0.3614568304748731
131,CBCOlympics,0.2487460995375575
131,Giant,0.3460678970653353
131,LIVE,0.3118045551230437
131,Parallel,0.3118045551230437
131,Qualifications,0.3215390156268207
131,Slalom,0.3118045551230437
131,Snowboard,0.3118045551230437
131,Women,0.3118045551230437
131,app,0.3215390156268207
131,http,0.12139615293453548
131,nXdwy77UKf,0.33277662556194854
132,Haven,0.2962548615865966
132,PK,0.2962548615865966
132,Subban,0.2962548615865966
132,TeamCanada,0.1983407698800251
132,complain,0.2962548615865966
132,day,0.259996288196196
132,good,0.24832363474129074
132,heard,0.2962548615865966
132,hours,0.2962548615865966
132,idiots,0.2962548615865966
132,lack,0.2962548615865966
132,like,0.24832363474129074
132,pretty,0.259996288196196
133,Canada,0.2854614584601981
133,RT,0.14153856238478568
133,WeAreWinter,0.24127876219030625
133,http,0.15341712272525487
133,israkayy,0.5217682552188734
133,kqi02odkrF,0.5217682552188734
133,nutshell,0.5217682552188734
134,BlackBerry,0.3580048118114035
134,CDNOlympicTeam,0.1847472026688185
134,Congrats,0.2788135000787935
134,GoCanadaGo,0.16406298681467119
134,It,0.3000830286725719
134,RT,0.09711492771703006
134,We,0.25626689119667767
134,comebacks,0.3580048118114035
134,following,0.3580048118114035
134,footsteps,0.3580048118114035
134,gold,0.23499736260289925
134,year,0.3580048118114035
135,3bKu2UyJ8T,0.2653298957927213
135,Box,0.24633401482813744
135,Canada,0.14516302643653603
135,Go,0.21386034183001304
135,Hockey,0.2224020351123156
135,Leafs,0.24633401482813744
135,Open,0.2653298957927213
135,Sochi,0.21386034183001304
135,Team,0.4448040702246312
135,Thread,0.2653298957927213
135,USA,0.18992836211419126
135,afternoon,0.2653298957927213
135,history,0.2653298957927213
135,http,0.0780157642370087
135,making,0.2653298957927213
135,vs,0.232856222794597
136,Advance,0.2625974648532535
136,Blanks,0.2625974648532535
136,Box,0.24379720802938323
136,Canada,0.2873362055095331
136,Finals,0.24379720802938323
136,Leafs,0.24379720802938323
136,SOCHI,0.23045821353254
136,To,0.525194929706507
136,http,0.0772123391750475
136,qUNrV0uwHP,0.2625974648532535
136,rematch,0.2625974648532535
136,won,0.24379720802938323
136,years,0.2625974648532535
137,CBCOlympics,0.5029566408360481
137,CaroCalve,0.7750348108029179
137,GoCanadaGo,0.3825645821068696
138,CBCOlympics,0.355588152607499
138,Canada,0.1614505684997998
138,Hu9fD,0.29510036796081635
138,Marie,0.29510036796081635
138,Philip,0.29510036796081635
138,Poulin,0.29510036796081635
138,RT,0.08005102154571318
138,game,0.17512137694278604
138,goal,0.2589830928148899
138,gold,0.19370635780859083
138,http,0.08676926761042783
138,medal,0.22286581766896338
138,pou29,0.29510036796081635
138,scored,0.29510036796081635
138,today,0.1975678436457263
138,winning,0.29510036796081635
139,At,0.44953949797241904
139,RhMjutG35s,0.44953949797241904
139,clip,0.44953949797241904
139,http,0.13217947937701482
139,little,0.41735541721947617
139,usavscanada,0.44953949797241904
140,5am,0.25801401660146167
140,Available,0.27791059300393295
140,Breakfast,0.27791059300393295
140,Brunch,0.27791059300393295
140,Full,0.27791059300393295
140,Game,0.23294729483341053
140,GoCanadaGo,0.1273581819332669
140,Gold,0.24389717098467134
140,Liquor,0.27791059300393295
140,Medal,0.25801401660146167
140,Menu,0.27791059300393295
140,Opening,0.27791059300393295
140,RT,0.0753880011132136
140,Serving,0.27791059300393295
140,Sunday,0.18998717256293837
140,thedruidpub,0.27791059300393295
141,11,0.26951828656540916
141,30,0.2900787217704086
141,CBCOlympics,0.41700458904806725
141,ET,0.2900787217704086
141,Psssst,0.2900787217704086
141,RT,0.09387726530752848
141,Saturday,0.26951828656540916
141,Want,0.2900787217704086
141,faAipO7br9,0.2900787217704086
141,figure,0.2900787217704086
141,gala,0.2900787217704086
141,http,0.10175587267618423
141,skating,0.26951828656540916
142,Just,0.24949075278466357
142,KVanGate38,0.33035489120603884
142,RT,0.08961441389045564
142,TeamCanada,0.22117052562286835
142,games,0.30670364689122415
142,http,0.09713526336665453
142,kids,0.33035489120603884
142,like,0.27690660298200054
142,love,0.28992282199535124
142,tourney,0.33035489120603884
142,town,0.33035489120603884
142,voDqg2JFFV,0.33035489120603884
142,watching,0.26627157768053644
143,Canadian,0.2625556998970277
143,Congrats,0.27841968105879583
143,GoCanadaGo,0.16383125081671202
143,Great,0.35749913649761067
143,Olympic,0.27841968105879583
143,athletes,0.35749913649761067
143,job,0.35749913649761067
143,medals,0.35749913649761067
143,won,0.33190454218489385
143,yesterday,0.35749913649761067
144,GoCanadaGo,0.19412306892222922
144,Puddinstrip,0.42359946083548977
144,bronze,0.2552130835431977
144,guy,0.42359946083548977
144,pattonoswalt,0.42359946083548977
144,playing,0.42359946083548977
144,says,0.42359946083548977
145,Attention,0.28900221430916556
145,Game,0.24224439700732442
145,Gold,0.2536312909717467
145,Hockey,0.24224439700732442
145,Medal,0.26831155054089273
145,RT,0.07839679307852881
145,That,0.26831155054089273
145,al,0.28900221430916556
145,bacon,0.28900221430916556
145,comedybar,0.28900221430916556
145,darrylpring,0.28900221430916556
145,eat,0.28900221430916556
145,pancakes,0.28900221430916556
145,serving,0.28900221430916556
146,French,0.24450977899340418
146,GoCanada,0.24450977899340418
146,Hockey,0.20495041574763764
146,Um,0.24450977899340418
146,We,0.1750249126898202
146,better,0.22700448188936473
146,buffet,0.24450977899340418
146,ebilawchuk,0.24450977899340418
146,fries,0.24450977899340418
146,ll,0.19707897883154724
146,lukewarm,0.24450977899340418
146,pizza,0.24450977899340418
146,sammyrhodes,0.24450977899340418
146,stick,0.24450977899340418
146,thanks,0.48901955798680835
147,CDNOlympicTeam,0.23896412126995428
147,Charle,0.288085945437981
147,Cournoyer,0.288085945437981
147,RT,0.12561480243734202
147,Short,0.28341243059436805
147,WeAreWinter,0.21413375644205104
147,bringing,0.288085945437981
147,bronze,0.2789916647930795
147,home,0.2708084158583572
147,http,0.2723139367382734
147,qkmdep8Lha,0.288085945437981
147,skater,0.288085945437981
147,speed,0.28341243059436805
147,track,0.28341243059436805
148,GoCanadaGo,0.33155352423091505
148,RT,0.19625874894246742
148,dankanter,0.6349412763468112
148,http,0.21272967638710485
148,xQDqZtuQjX,0.6349412763468112
149,Fg5o9RMS6L,0.6250915424414073
149,USAHockey,0.5239576594077836
149,hate,0.5485867133022393
149,http,0.18379758623112064
150,CAN,0.2719500594300453
150,HC_Men,0.2719500594300453
150,In,0.26150539783069304
150,MonikaPlatek,0.2847332921016956
150,RT,0.08801034327405413
150,ShannonSzabados,0.2847332921016956
150,The,0.22678167419170467
150,briannejenner,0.2847332921016956
150,cbcolympics,0.2847332921016956
150,dressing,0.2719500594300453
150,http,0.09539657184351032
150,letter,0.2847332921016956
150,room,0.2719500594300453
150,wick_22,0.2847332921016956
150,wrote,0.2847332921016956
151,CDNOlympicTeam,0.17962099583183652
151,GoCanadaGo,0.15951070784884197
151,HC_Men,0.2917565823122383
151,Ya,0.3480712015186951
151,clients,0.3480712015186951
151,http,0.10234444450462034
151,loved,0.3480712015186951
151,mEQ10ztKUN,0.3480712015186951
151,right,0.3054708366242224
151,today,0.23303148415035752
151,wore,0.3480712015186951
151,work,0.3054708366242224
152,Bieber,0.35319266949807326
152,RT,0.10917096436093174
152,SUNAllisonSalz,0.40244822778621175
152,So,0.31342595207544943
152,That,0.3736355732355656
152,deal,0.40244822778621175
152,guys,0.3736355732355656
152,teamusa,0.40244822778621175
153,CDNOlympicTeam,0.3067446549476208
153,ONq4nsL2ZE,0.5216625480942259
153,RT,0.16124457941712247
153,Way,0.5216625480942259
153,WeAreWinter,0.27487132747535825
153,boys,0.47910650407550703
153,http,0.17477695839503524
154,CDNOlympicTeam,0.23896412126995428
154,Charle,0.288085945437981
154,Cournoyer,0.288085945437981
154,RT,0.12561480243734202
154,Short,0.28341243059436805
154,WeAreWinter,0.21413375644205104
154,bringing,0.288085945437981
154,bronze,0.2789916647930795
154,home,0.2708084158583572
154,http,0.2723139367382734
154,qkmdep8Lha,0.288085945437981
154,skater,0.288085945437981
154,speed,0.28341243059436805
154,track,0.28341243059436805
155,LHsbyLMboV,0.29600477108461337
155,Manitoba,0.29600477108461337
155,NicciL,0.29600477108461337
155,Oakbank,0.29600477108461337
155,RT,0.08029635635993036
155,Sunday,0.20235684043432506
155,catch,0.29600477108461337
155,game,0.17565807678306455
155,gold,0.19430001560817953
155,hotel,0.29600477108461337
155,http,0.08703519203884763
155,medal,0.22354884135707398
155,morning,0.22354884135707398
155,motor,0.29600477108461337
155,place,0.29600477108461337
155,wearewinter,0.2748127701618645
156,CBCOlympics,0.4544933869011756
156,Giant,0.31615685819275235
156,LIVE,0.28485493555988317
156,Parallel,0.28485493555988317
156,Qualifications,0.29374803565721613
156,RT,0.10231685066113447
156,Slalom,0.28485493555988317
156,Snowboard,0.28485493555988317
156,Women,0.28485493555988317
156,app,0.29374803565721613
156,http,0.11090374644379013
156,nXdwy77UKf,0.3040143662842807
157,Byfuglien,0.30872976270965785
157,NHL_Campbell,0.30872976270965785
157,RT,0.08374822795800546
157,TeamUSA,0.18054977999559346
157,beast,0.30872976270965785
157,fans,0.28662673581502407
157,game,0.1832094670790573
157,helped,0.30872976270965785
157,needed,0.28662673581502407
157,wonder,0.6174595254193157
158,Aw,0.3120868648307849
158,Canadians,0.2615941700154724
158,DanielleThamasa,0.3120868648307849
158,Maybe,0.3120868648307849
158,Thank,0.2897434914343431
158,USAHockey,0.2615941700154724
158,dose,0.3120868648307849
158,double,0.3120868648307849
158,handed,0.3120868648307849
158,losses,0.3120868648307849
158,soften,0.3120868648307849
159,Bridwell,0.32605194251909847
159,Canada,0.1783842963122372
159,DCapTO,0.32605194251909847
159,GoCanadaGo,0.1494199345415191
159,RT,0.08844716547111751
159,The,0.2279072608612812
159,USA,0.23339439840273593
159,apart,0.32605194251909847
159,congratulates,0.32605194251909847
159,fall,0.32605194251909847
159,lost,0.30270876111897954
159,today,0.2182897284918058
159,universe,0.32605194251909847
159,win,0.23339439840273593
160,bandof,1.0
161,BACKWARD,0.30889189507858167
161,CRccsbux2k,0.30889189507858167
161,Dejan_Kovacevic,0.30889189507858167
161,FOR,0.2919913435018135
161,HOSuyFe,0.30889189507858167
161,PAINFUL,0.30889189507858167
161,RT,0.09025378867697861
161,STEP,0.30889189507858167
161,Saturday,0.2591154141588002
161,Sochi2014,0.30889189507858167
161,TeamUSA,0.19457488339416992
161,column,0.30889189507858167
161,http,0.1956565947905041
162,CDNOlympicTeam,0.23896412126995428
162,Charle,0.288085945437981
162,Cournoyer,0.288085945437981
162,RT,0.12561480243734202
162,Short,0.28341243059436805
162,WeAreWinter,0.21413375644205104
162,bringing,0.288085945437981
162,bronze,0.2789916647930795
162,home,0.2708084158583572
162,http,0.2723139367382734
162,qkmdep8Lha,0.288085945437981
162,skater,0.288085945437981
162,speed,0.28341243059436805
162,track,0.28341243059436805
163,FM96JimKelly,0.33841345977092147
163,GoCanadaGo,0.15508485125488317
163,Kessel,0.33841345977092147
163,Phil,0.33841345977092147
163,RT,0.09180043842940397
163,bottle,0.33841345977092147
163,filled,0.33841345977092147
163,sister,0.33841345977092147
163,tears,0.33841345977092147
163,today,0.226565686683618
163,water,0.33841345977092147
164,CDNOlympicTeam,0.23896412126995428
164,Charle,0.288085945437981
164,Cournoyer,0.288085945437981
164,RT,0.12561480243734202
164,Short,0.28341243059436805
164,WeAreWinter,0.21413375644205104
164,bringing,0.288085945437981
164,bronze,0.2789916647930795
164,home,0.2708084158583572
164,http,0.2723139367382734
164,qkmdep8Lha,0.288085945437981
164,skater,0.288085945437981
164,speed,0.28341243059436805
164,track,0.28341243059436805
165,Amazing,0.2921682588270274
165,Bay,0.3146986165211529
165,Gudlevskis,0.3146986165211529
165,Latvian,0.3146986165211529
165,Sochi,0.25365235795073265
165,Tampa,0.3146986165211529
165,called,0.2921682588270274
165,goalie,0.2921682588270274
165,goodluck,0.3146986165211529
165,opportunity,0.2921682588270274
165,returns,0.3146986165211529
166,Gold,0.43968332762658424
166,Gregcarrasco,0.5010007037856385
166,MapleLeafs,0.5010007037856385
166,NewmarketNissan,0.5010007037856385
166,WeAreWinter,0.23167532416314512
167,5000m,0.30721487048186735
167,It,0.27736815989299307
167,J2K111,0.29040607476254915
167,RT,0.08976378610336158
167,SILVER,0.30721487048186735
167,TeamUSA,0.19351850454268912
167,TophCrev,0.29040607476254915
167,USOlympic,0.2667154077862683
167,eddyalvarez90,0.29040607476254915
167,http,0.194594343151012
167,jrcelski,0.27736815989299307
167,men,0.2667154077862683
167,nPsjh8qkgP,0.30721487048186735
167,relay,0.29040607476254915
168,Congrats,0.2515776469412312
168,HonJohnBaird,0.29990611085553603
168,JohnKerry,0.29990611085553603
168,Making,0.29990611085553603
168,RT,0.08762827119566895
168,SamuelAdamsBeer,0.29990611085553603
168,TeamCanada,0.216268677753786
168,case,0.2834972028347785
168,close,0.29990611085553603
168,good,0.27076946496173526
168,http,0.09498243453738056
168,ones,0.29990611085553603
168,promise,0.29990611085553603
168,way,0.29990611085553603
169,GoTeamUSA,0.2777660899799864
169,LpTCWV1Ngb,0.33138027568822503
169,MikaelaShiffrin,0.33138027568822503
169,PHOTOS,0.33138027568822503
169,RT,0.0898925669671303
169,See,0.2908227098753834
169,USOlympic,0.2670980547543406
169,golden,0.33138027568822503
169,http,0.19487352063096633
169,moment,0.33138027568822503
169,slalom,0.3076556205671823
169,women,0.2777660899799864
170,11,0.23104890396829747
170,59PM,0.2754337638858401
170,Bag,0.2754337638858401
170,Duffle,0.2754337638858401
170,EST,0.2754337638858401
170,RT,0.08047780183398259
170,RalphLauren,0.2754337638858401
170,Retweet,0.2754337638858401
170,TeamUSA,0.17349918642983758
170,edition,0.2754337638858401
170,http,0.17446373048579195
170,ijMFMDP0SV,0.2754337638858401
170,limited,0.2754337638858401
170,selected,0.2754337638858401
170,win,0.2123648400010127
170,winners,0.2754337638858401
171,11,0.26951828656540916
171,30,0.2900787217704086
171,CBCOlympics,0.41700458904806725
171,ET,0.2900787217704086
171,Psssst,0.2900787217704086
171,RT,0.09387726530752848
171,Saturday,0.26951828656540916
171,Want,0.2900787217704086
171,faAipO7br9,0.2900787217704086
171,figure,0.2900787217704086
171,gala,0.2900787217704086
171,http,0.10175587267618423
171,skating,0.26951828656540916
172,Nol_Shaw,0.37232040383133913
172,WeAreWinter,0.17217031752331685
172,appreciate,0.37232040383133913
172,competition,0.37232040383133913
172,ya,0.7446408076626783
173,Dreams,0.3296764320086226
173,Justin_Reiter,0.3296764320086226
173,Olympic,0.2765506203928658
173,TeamUSA,0.20766732419303163
173,car,0.3296764320086226
173,fulfill,0.3296764320086226
173,http,0.10441091057614296
173,lived,0.3296764320086226
173,save,0.3296764320086226
173,snowboarder,0.3296764320086226
173,xDkPq80jHV,0.3296764320086226
174,Chobani,0.31148077400702723
174,Here,0.31148077400702723
174,RT,0.10080354422823073
174,TeamUSA,0.21731872037112634
174,We,0.26600041320367973
174,hills,0.31148077400702723
174,http,0.10926343644751829
174,leaving,0.31148077400702723
174,lkDtZHh8Kj,0.31148077400702723
174,proud,0.2894033867637005
174,rinks,0.31148077400702723
174,slopes,0.31148077400702723
174,sponsor,0.31148077400702723
